timestamp,user_id,link,ip_address
2023-01-06 10:31:49,4ea54b2e2999e703c15fbd7e2712467eccec291010fc4735be00c4198b3232a6,https://www.ansa.it/sito/notizie/mondo/2023/01/05/harry-william-e-kate-mi-fecero-vestire-da-nazista_2b43f016-2f28-4c61-915d-00f0b4f377d8.html,10.0.0.75
2023-01-06 10:32:43,18efbcda4e36b1114f95e51b8ccd83c1fb170b3d119792d3ccb37027e6857532,https://www.nationalgeographic.it/scienza/2022/04/esistono-persone-resistenti-al-covid-19,10.0.0.75
2023-01-06 10:51:49,18efbcda4e36b1114f95e51b8ccd83c1fb170b3d119792d3ccb37027e6857532,https://www.nationalgeographic.it/wildlife,10.0.0.75
2023-01-06 10:55:23,18efbcda4e36b1114f95e51b8ccd83c1fb170b3d119792d3ccb37027e6857532,https://www.nationalgeographic.it/ambiente/2021/03/piantare-alberi-aiuta-a-contrastare-il-cambiamento-climatico-ma-sono-necessari,10.0.0.75
2023-01-06 10:58:32,4fe596684dbd4518350ef949587308b0ce77ca473095295c4138a287ff9fdf57,https://www.wired.it/article/come-apparirebbe-universo-viaggiare-piu-velocemente-luce-relativita-einstein/,10.0.0.75
2023-01-06 10:59:39,4fe596684dbd4518350ef949587308b0ce77ca473095295c4138a287ff9fdf57,https://www.ilsole24ore.comhttps://24plus.ilsole24ore.com/art/dalla-benzina-bollette-ecco-mosse-governo-contenere-l-inflazione-2023-6percento-AEymnwTC?s=hpf,10.0.0.75
2023-01-06 11:00:42,4fe596684dbd4518350ef949587308b0ce77ca473095295c4138a287ff9fdf57,https://www.lastampa.it/cronaca/2023/01/06/news/covid_impennata_dei_contagi_tre_le_regioni_a_rischio_alto-12449958/,10.0.0.75
2023-01-06 11:04:17,4fe596684dbd4518350ef949587308b0ce77ca473095295c4138a287ff9fdf57,https://www.ilsole24ore.com/art/carenza-farmaci-non-solo-italia-francia-grecia-e-allarme-ecco-cosa-sta-accadendo-AEjwM9TC,10.0.0.75
2023-01-06 11:05:49,4fe596684dbd4518350ef949587308b0ce77ca473095295c4138a287ff9fdf57,https://www.nationalgeographic.it/ambiente/2021/03/piantare-alberi-aiuta-a-contrastare-il-cambiamento-climatico-ma-sono-necessari,10.0.0.75
2023-01-06 11:07:35,4fe596684dbd4518350ef949587308b0ce77ca473095295c4138a287ff9fdf57,https://www.lastampa.it/economia/2023/01/06/news/tavares_con_la_svolta_elettrica_costi_piu_alti_del_40_se_il_mercato_rallenta_si_rischiano_decisioni_impopolari-12449912/,10.0.0.75
2023-01-06 11:08:00,4fe596684dbd4518350ef949587308b0ce77ca473095295c4138a287ff9fdf57,https://www.ilsole24ore.com/art/cosa-e-kraken-nuova-variante-super-diffusiva-AEvESUUC,10.0.0.75
2023-01-06 21:43:20,4ea54b2e2999e703c15fbd7e2712467eccec291010fc4735be00c4198b3232a6,https://www.nationalgeographic.it/italia-in-bicicletta,10.0.0.75
2023-01-07 09:50:03,4ea54b2e2999e703c15fbd7e2712467eccec291010fc4735be00c4198b3232a6,https://www.ilsole24ore.com/art/multe-entro-31-gennaio-decisione-comuni-se-cancellarle-AEoqAaUC,10.0.0.75
2023-01-07 17:26:23,18efbcda4e36b1114f95e51b8ccd83c1fb170b3d119792d3ccb37027e6857532,https://www.nationalgeographic.it/spazio/2023/01/un-nuovo-sguardo-nelle-profondita-nascoste-delluniverso,10.0.0.75
2023-01-07 23:38:32,4ea54b2e2999e703c15fbd7e2712467eccec291010fc4735be00c4198b3232a6,https://www.ilsole24ore.com/art/sicurezza-stradale-polstrada-1489-morti-incidenti-2022-111percento-ritirate-oltre-30mila-patenti-AEowzwUC,10.0.0.75
2023-01-07 23:39:04,4ea54b2e2999e703c15fbd7e2712467eccec291010fc4735be00c4198b3232a6,https://www.lastampa.it/esteri/2023/01/07/news/paul_krugman_va_in_scena_lamerica_dei_risentimenti_il_mondo_ride_di_noi_e_anche_con_terrore-12451380/,10.0.0.75
2023-01-07 23:44:24,4ea54b2e2999e703c15fbd7e2712467eccec291010fc4735be00c4198b3232a6,https://www.ansa.it/sito/notizie/economia/2023/01/07/alibaba-jack-ma-rinuncia-al-controllo-di-ant-group_35e6522c-ffe5-4d1e-bf5d-f049fdfa6953.html,10.0.0.75
2023-01-07 23:50:28,4ea54b2e2999e703c15fbd7e2712467eccec291010fc4735be00c4198b3232a6,https://www.nationalgeographic.it/scienza/2023/01/i-vaccini-anticancro-si-mostrano-promettenti-ma-come-funzionano-davvero,10.0.0.75
2023-01-07 23:54:16,4ea54b2e2999e703c15fbd7e2712467eccec291010fc4735be00c4198b3232a6,https://www.lastampa.it/speciale/vatican-insider-it/2023/01/07/news/le_carte_segrete_di_ratzinger-12451384/,10.0.0.75
2023-01-07 23:54:23,4ea54b2e2999e703c15fbd7e2712467eccec291010fc4735be00c4198b3232a6,https://www.ansa.it/sito/notizie/politica/2023/01/06/gaenswein-ratzinger-mi-chiese-di-distruggere-carte-private_71cf1cf4-05bc-493a-9ab8-a0b8d9b2497c.html,10.0.0.75
